sku,ean,nombre,marca,presentacion,concentracion,forma_farmaceutica,categoria,subcategoria,linea,costo,techo,oferta,imagen_url,imagen_origen,nombre_lista
FC-79080167,5201279080167,Bee Sun Safe Hydra Fresh Gel-crema facial SPF50,Apivita,50 ml,,Crema,Cuidado personal,Dermatología,SOLARES,412.99,590,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279080167_1.jpg,dermaexpress,BEE SUN SAFE GEL PARA ROSTRO SPF50 50ML
FC-79088477,5201279088477,Bee Sun Safe Hydra Protector aceite capilar,Apivita,100 ml,,,Cuidado personal,Dermatología,SOLARES,308,440,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279088477_1.jpg,dermaexpress,BEE SUN SAFE ACEITE PROTECTOR PARA CABELLO 100ML
FC-79080228,5201279080228,Bee Sun Safe Protector solar en spray ultraligero SPF50,Apivita,200 ml,,Spray,Cuidado personal,Dermatología,SOLARES,504,720,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279080228_1.jpg,dermaexpress,BEE SUN SAFE SPRAY ULTRA LIGERO SPF50 ROSTRO Y CUERPO 200ML
FC-79094225,5201279094225,Beevine Elixir Crema contorno de ojos y labios,Apivita,15 ml,,Crema,Cuidado personal,Dermatología,ANTIEDAD,681.63,973.75,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279094225_1.jpg,dermaexpress,BEEVINE CONTORNO DE OJOS EFECTO LIFT 15ML
FC-79094188,5201279094188,Beevine Elixir Crema Ligera Lift y Firmeza,Apivita,50 ml,,Crema,Cuidado personal,Dermatología,ANTIEDAD,950.94,1358.5,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279094188_1.jpg,dermaexpress,BEEVINE CREMA REAFIRMANTE 50ML
FC-79094218,5201279094218,Beevine Elixir Sérum Reafirmante Antiarrugas,Apivita,30 ml,,,Cuidado personal,Dermatología,ANTIEDAD,990.85,1415.5,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279094218_1.jpg,dermaexpress,BEEVINE SUERO REAFIRMANTE 30ML
FC-79073350,5201279073350,Crema de Manos con Jazmin Textura Ligera,Apivita,50 ml,,Crema,Cuidado personal,Dermatología,HIDRATANTES,178.88,255.55,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279073350_1.jpg,dermaexpress,CREMA DE MANOS CON JAZMIN TEXTURA LIGERA 50ML
FC-79073343,5201279073343,Crema de manos intensiva con ácido hialurónico,Apivita,50 ml,,Crema,Cuidado personal,Dermatología,HIDRATANTES,178.88,255.55,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279073343_1.jpg,dermaexpress,CREMA DE MANOS CON MIEL TEXTURA RICA 50ML
FC-79073367,5201279073367,Crema para manos secas y agrietadas,Apivita,50 ml,,Crema,Cuidado personal,Dermatología,HIDRATANTES,178.88,255.55,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279073367_1.jpg,dermaexpress,CREMA DE MANOS CON HIPERICUM TEXTURA RICA 50ML
FC-79072827,5201279072827,Espuma limpiadora facial formato viaje,Apivita,75 ml,,,Cuidado personal,Dermatología,LIMPIADORES,119,170,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279072827_1.jpg,dermaexpress,MINI ESPUMA LIMPIADORA ROSTRO Y OJOS 75ML
FC-79072834,5201279072834,Espuma limpiadora facial para rostro y ojos,Apivita,200 ml,,,Cuidado personal,Dermatología,HIDRATANTES,365.09,521.55,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279072834_1.jpg,dermaexpress,JUST BEE CLEAR CREMA MATIFICANTE 40ML
FC-79076849,5201279076849,Express Beauty Mascarilla facial reafirmante 2 x,Apivita,8 ml,,,Cuidado personal,Dermatología,ANTIEDAD,111.3,159,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279076849.jpg,dermaexpress,EXPRESS MASCARILLA FACIAL REAFIRMANTE JALEA REAL 2X8ML
FC-79097561,5201279097561,formato viaje Acondicionador Hidratante,Apivita,50 ml,,,Cuidado personal,Dermatología,CAPILARES,119,170,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279097561_1.jpg,dermaexpress,MINI ACONDICIONADOR HIDRATANTE 50ML
FC-79097615,5201279097615,formato viaje Acondicionador suave uso diario,Apivita,50 ml,,,Cuidado personal,Dermatología,CAPILARES,119,170,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279097615_1.jpg,dermaexpress,MINI ACONDICIONADOR USO FRECUENTE CON MIEL 50ML
FC-79082826,5201279082826,formato Viaje Shampoo Anticaída para Hombres,Apivita,75 ml,,,Cuidado personal,Dermatología,CAPILARES,119,170,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/10-10-08-180_1.webp,dermaexpress,MINI SHAMPOO ANTI CAIDA PARA CABALLERO 75ML
FC-79085650,5201279085650,formato Viaje Shampoo con ácido hialurónico,Apivita,75 ml,,,Cuidado personal,Dermatología,CAPILARES,119,170,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279085650_1.jpg,dermaexpress,MINI SHAMPOO HIDRATANTE CON ACIDO HIALURÓNICO 75ML
FC-79071752,5201279071752,Formato Viaje Shampoo Uso Frecuente,Apivita,75 ml,,,Cuidado personal,Dermatología,CAPILARES,119,170,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279071752_1.jpg,dermaexpress,MINI SHAMPOO USO FRECUENTE CON MIEL 75ML
FC-79072889,5201279072889,Gel Purificante rostro para pieles grasas,Apivita,200 ml,,Gel,Cuidado personal,Dermatología,LIMPIADORES,365.09,521.55,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279072889_1.jpg,dermaexpress,GEL LIMPIADOR PARA PIEL MIXTA A GRASA 200ML
FC-79073176,5201279073176,"Jabón en barra natural con miel, limpieza suave",Apivita,125 g,,,Cuidado personal,Dermatología,LIMPIADORES,172.24,246.05,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279073176_1.jpg,dermaexpress,JABÓN CON MIEL 125G
FC-79073152,5201279073152,Jabón en barra natural con propóleo para piel grasa,Apivita,125 g,,,Cuidado personal,Dermatología,LIMPIADORES,172.24,246.05,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279073152_1.jpg,dermaexpress,JABÓN CON PROPÓLEO 125G
FC-79097981,5201279097981,Just Bee Clear Crema matificante,Apivita,40 ml,,Crema,Cuidado personal,Dermatología,LIMPIADORES,462.18,660.25,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279097981_1.jpg,dermaexpress,JUST BEE CLEAR CREMA MATIFICANTE 40ML
FC-79099244,5201279099244,Just Bee Clear Limpiador purificante para piel grasa,Apivita,200 ml,,,Cuidado personal,Dermatología,LIMPIADORES,365.09,521.55,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279099244_1.jpg,dermaexpress,JUST BEE CLEAR LIMPIADOR PARA PIEL MIXTA A GRASA 200ML
FC-79094614,5201279094614,Keratin Repair Acondicionador nutritivo,Apivita,150 ml,,,Cuidado personal,Dermatología,CAPILARES,245,350,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279094614.jpg,dermaexpress,ACONDICIONADOR REPARADOR CON MIEL Y KERATINA 150ML
FC-79094621,5201279094621,Keratin Repair Mascarilla nutritiva,Apivita,200 ml,,,Cuidado personal,Dermatología,CAPILARES,336.01,480,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279094621_1.jpg,dermaexpress,MASCARILLA REPARADORA CON MIEL Y KERATINA 200ML
FC-79094607,5201279094607,Keratin Repair Shampoo nutritivo y reparador,Apivita,250 ml,,,Cuidado personal,Dermatología,CAPILARES,259,370.01,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279094607_1.jpg,dermaexpress,SHAMPOO REPARADOR CON MIEL Y KERATINA 250ML
FC-79073503,5201279073503,Loción tratamiento para la caída de cabello,Apivita,150 ml,,,Cuidado personal,Dermatología,CAPILARES,693,990,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279073503_1.jpg,dermaexpress,LOCIÓN EN SPRAY ANTI CAIDA 150ML
FC-79081829,5201279081829,Mascarilla contorno de ojos antioxidante 2 x,Apivita,2 ml,,,Cuidado personal,Dermatología,HIDRATANTES,104.3,149,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279081829_1.jpg,dermaexpress,EXPRESS MASCARILLA PARA OJOS 2X2ML
FC-79072193,5201279072193,Mascarilla facial de arcilla verde limpieza profunda 2 x,Apivita,8 ml,,,Cuidado personal,Dermatología,LIMPIADORES,104.3,149,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279072193_1.jpg,dermaexpress,EXPRESS MASCARILLA FACIAL ARCILLA VERDE 2X8ML
FC-79072223,5201279072223,Mascarilla facial exfoliante suave con chabacano 2 x,Apivita,8 ml,,,Cuidado personal,Dermatología,HIDRATANTES,104.3,149,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279072223_1.jpg,dermaexpress,EXPRESS EXFOLIANTE FACIAL SUAVE 2X8ML
FC-79081805,5201279081805,Mascarilla facial hidratante con pepino 2 x,Apivita,8 ml,,,Cuidado personal,Dermatología,LIMPIADORES,104.3,149,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279081805.jpg,dermaexpress,EXPRESS MASCARILLA FACIAL HIDRATANTE PEPINO 2X8ML
FC-79081782,5201279081782,Mascarilla facial iluminadora con naranja 2 x,Apivita,8 ml,,,Cuidado personal,Dermatología,CAPILARES,97.3,139,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279081782_1.jpg,dermaexpress,EXPRESS MASCARILLA CAPILAR NARANJA 2X8ML
FC-79097578,5201279097578,Mascarilla Hidratante con Acido Hialuronico,Apivita,200 ml,,,Cuidado personal,Dermatología,CAPILARES,308,440,,,,MASCARILLA HIDRATANTE CON ACIDO HIALURONICO 200ML
FC-79100599,5201279100599,Protector Antiedad y Antimanchas color dorado SPF50,Apivita,50 ml,,,Cuidado personal,Dermatología,SOLARES,455,649.99,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279100599_1.jpg,dermaexpress,BEE SUN SAFE PROTECTOR ANTI MANCHAS PARA ROSTRO TONO DORADO SPF50 50ML
FC-79100582,5201279100582,Protector Antiedad y Antimanchas con color SPF50,Apivita,50 ml,,,Cuidado personal,Dermatología,SOLARES,455,649.99,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279100582.jpg,dermaexpress,BEE SUN SAFE PROTECTOR ANTI MANCHAS PARA ROSTRO CON COLOR SPF50 50ML
FC-79080969,5201279080969,Queen Bee Contorno de ojos antiedad,Apivita,15 ml,,,Cuidado personal,Dermatología,ANTIEDAD,924.35,1320.5,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279080969_1.jpg,dermaexpress,QUEEN BEE CONTORNO DE OJOS ANTI EDAD 15ML
FC-79080945,5201279080945,Queen Bee Crema de Noche Regeneradora Antiedad,Apivita,50 ml,,Crema,Cuidado personal,Dermatología,ANTIEDAD,1093.93,1562.75,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279080945_1.jpg,dermaexpress,QUEEN BEE CREMA DE NOCHE 50ML
FC-79098391,5201279098391,Queen Bee Crema Regeneradora Antiedad Absoluto,Apivita,50 ml,,Crema,Cuidado personal,Dermatología,ANTIEDAD,1093.93,1562.75,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279098391_1.jpg,dermaexpress,QUEEN BEE CREMA ANTI EDAD 50ML
FC-79080952,5201279080952,Queen Bee Sérum regenerador antiedad,Apivita,30 ml,,,Cuidado personal,Dermatología,ANTIEDAD,1123.85,1605.5,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279080952_1.jpg,dermaexpress,QUEEN BEE SUERO ANTI EDAD 30ML
FC-79074210,5201279074210,Royal Honey Body Cream para piel seca,Apivita,150 ml,,,Cuidado personal,Dermatología,LIMPIADORES,315,450,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279074210_1.jpg,dermaexpress,ROYAL HONEY LOCIÓN CORPORAL CON MIEL 150ML
FC-79073220,5201279073220,Royal Honey Gel de ducha,Apivita,250 ml,,Gel,Cuidado personal,Dermatología,LIMPIADORES,259,370.01,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279073220_1.jpg,dermaexpress,ROYAL HONEY GEL LIMPIADOR CON MIEL 250ML
FC-79082833,5201279082833,Shampoo anticaída para mujeres formato viaje,Apivita,75 ml,,,Cuidado personal,Dermatología,CAPILARES,119,170,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/10-10-08-181_1.webp,dermaexpress,MINI SHAMPOO ANTI CAIDA PARA DAMA 75ML
FC-79077822,5201279077822,Shampoo anticaída tonificante para hombres,Apivita,250 ml,,,Cuidado personal,Dermatología,CAPILARES,294,420,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279077822_1.jpg,dermaexpress,SHAMPOO ANTI CAIDA PARA CABALLERO 250ML
FC-79077839,5201279077839,Shampoo anticaída tonificante para mujeres,Apivita,250 ml,,,Cuidado personal,Dermatología,CAPILARES,294,420,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279077839_1.jpg,dermaexpress,SHAMPOO ANTI CAÍDA PARA DAMA 250ML
FC-79080402,5201279080402,Shampoo anticaspa para cuero cabelludo graso,Apivita,250 ml,,,Cuidado personal,Dermatología,CAPILARES,294,420,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/51Q1mTsOtnL._AC_UL600_SR600_600.jpg,dermaexpress,SHAMPOO CONTRA LAS CASPAS GRASAS 250ML
FC-79080419,5201279080419,Shampoo anticaspa seca con apio y propóleo,Apivita,250 ml,,,Cuidado personal,Dermatología,CAPILARES,294,420,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279080419_1.jpg,dermaexpress,SHAMPOO CONTRA LAS CASPAS SECAS 250ML
FC-79073015,5201279073015,Shampoo Hidratante con Acido Hialurónico,Apivita,250 ml,,,Cuidado personal,Dermatología,CAPILARES,259,370.01,,,,SHAMPOO HIDRATANTE CON ACIDO HIALURÓNICO 250ML
FC-79079352,5201279079352,Shampoo natural suave con manzanilla y miel,Apivita,250 ml,,,Cuidado personal,Dermatología,CAPILARES,259,370.01,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279079352_1.jpg,dermaexpress,SHAMPOO USO FRECUENTE CON MIEL 250ML
FC-79071707,5201279071707,Shampoo para raíz grasa y puntas secas,Apivita,250 ml,,,Cuidado personal,Dermatología,CAPILARES,294,420,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279071707_1.jpg,dermaexpress,SHAMPOO PARA RAIZ GRASA Y PUNTAS SECAS 250ML
FC-79088316,5201279088316,Stick labial hidratante con cacao SPF20,Apivita,4 g,,,Cuidado personal,Dermatología,HIDRATANTES,149.63,213.75,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279088316_1.jpg,dermaexpress,STICK LABIAL HIDRATANTE CON CACAO SPF20 4G
FC-79088347,5201279088347,Stick labial hidratante con granada tono rosado,Apivita,4.4 g,,,Cuidado personal,Dermatología,HIDRATANTES,149.63,213.75,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/67d66657-4b6d-4a57-bc74-4a572810cd5d.jpg,dermaexpress,STICK LABIAL HIDRATANTE CON COLOR CON GRANADA 4G
FC-79088354,5201279088354,Stick labial hidratante con miel,Apivita,4 g,,,Cuidado personal,Dermatología,HIDRATANTES,149.63,213.75,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279088354_1.jpg,dermaexpress,STICK LABIAL HIDRATANTE CON MIEL 4G
FC-79073213,5201279073213,Tonic Mountain Tea Gel de ducha,Apivita,250 ml,,Gel,Cuidado personal,Dermatología,LIMPIADORES,259,370.01,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279073213_1.jpg,dermaexpress,TEA MOUNTAIN GEL LIMPIADOR FRESCO 250ML
FC-79073312,5201279073312,Tonic Mountain Tea Gel de ducha formato viaje,Apivita,75 ml,,Gel,Cuidado personal,Dermatología,LIMPIADORES,119,170,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/5201279073312_1.jpg,dermaexpress,TEA MOUNTAIN MINI GEL LIMPIADOR FRESCO 75ML
FC-89812100,7501089812100,Avesop Jabon,Armstrong,100 g,,,Cuidado personal,Dermatología,LIMPIADORES,182.47,280.72,"Leti AT4 5+1, Pilexil 3+1",,,AVESOP JABON 100GR
FC-89804594,7501089804594,CHAROLA 12pz LETI AT4 100 g-200 g-,Armstrong,300 g,,,Cuidado personal,Dermatología,EMOLIENTES,4120.9,,"Leti AT4 5+1, Pilexil 3+1",,,CHAROLA 12pz LETI AT4 100g-200g-300g
FC-89804600,7501089804600,CHAROLA 8pz PILEXIL SHAMPOO,Armstrong,300 ml,,,Cuidado personal,Dermatología,CAPILARES,3270.04,,"Leti AT4 5+1, Pilexil 3+1",,,CHAROLA 8pz PILEXIL SHAMPOO 300ML
FC-89804389,7501089804389,LETI AT4 Crema corporal hidratante,Armstrong,200 ml,,Crema,Cuidado personal,Dermatología,EMOLIENTES,678.6,746.41,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/03_LETI_CREMA_CORPORAL_2023.jpg,dermaexpress,LETI AT4 CREMA CORPORAL 200ML
FC-89804396,7501089804396,Leti At4 Crema Crema Facial,Armstrong,50 ml,,Crema,Cuidado personal,Dermatología,EMOLIENTES,474.44,529.37,"Leti AT4 5+1, Pilexil 3+1",,,LETI AT4 CREMA CREMA FACIAL 50ML
FC-89804433,7501089804433,LETI AT4 Crema regeneración intensiva,Armstrong,100 ml,,Crema,Cuidado personal,Dermatología,EMOLIENTES,547.52,604.97,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/03_LETI_INTENSIVE_2023.jpg,dermaexpress,LETI AT4 INTENSIVE CREMA 100ML
FC-89804525,7501089804525,LETI AT4 Leche corporal,Armstrong,250 ml,,,Cuidado personal,Dermatología,EMOLIENTES,675.12,745.6,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/01_LETI_LECHE_CORPORAL_2023.jpg,dermaexpress,LETI AT4 LECHE CORPORAL 250ML
FC-89804532,7501089804532,LETI AT4 Shampoo para piel atópica,Armstrong,250 ml,,,Cuidado personal,Dermatología,EMOLIENTES,559.12,617.51,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/01_LETI_SHAMPOO_2023.jpg,dermaexpress,LETI AT4 SHAMPOO 250ML
FC-89804518,7501089804518,"LETI AT4, gel de baño corporal",Armstrong,250 ml,,Gel,Cuidado personal,Dermatología,EMOLIENTES,451.24,500.97,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/01_LETI_GEL_DE_BANO_2023.jpg,dermaexpress,LETI AT4 GEL DE BAÑO 250ML
FC-01657909,8470001657909,Pilexil Forte Kit 15 + 5 ampolletas anticaída,Armstrong,5 ml,,,Cuidado personal,Dermatología,CAPILARES,1276,1392.71,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/01_PS_AMPOLLETAS_ANTICAIDA_PILEXIL_2023.jpg,dermaexpress,PILEXIL FORTE 15 AMPOLLETAS
FC-01520357,8470001520357,Pilexil loción capilar anticaída,Armstrong,120 ml,,,Cuidado personal,Dermatología,CAPILARES,1090.4,1195.73,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/03_PS_SPRAY_ANTICAIDA_PILEXIL_2023.jpg,dermaexpress,PILEXIL LOCION CAPILAR 120ML
FC-02063754,8470002063754,Pilexil Shampoo anticaída,Armstrong,300 ml,,,Cuidado personal,Dermatología,CAPILARES,626.4,687.51,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/02_PS_SHAMPOO_ANTICAIDA_PILEXIL_2023.jpg,dermaexpress,PILEXIL SHAMPOO ANTI-CAIDA 300ML
FC-40038432,8430340038432,"pilexil shampoo anticaspa , caspa seca",Armstrong,300 ml,,,Cuidado personal,Dermatología,CAPILARES,626.4,687.03,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/03_PS_SHAMPOO_CASPA_SECA_PILEXIL_2023.jpg,dermaexpress,PILEXIL SHAMPOO CASPA SECA 300ML
FC-40038418,8430340038418,Pilexil Shampoo anticaspa caspa grasa,Armstrong,300 ml,,,Cuidado personal,Dermatología,CAPILARES,597.4,659.23,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/03_PS_SHAMPOO_CASPA_GRASA_PILEXIL_2023.jpg,dermaexpress,PILEXIL SHAMPOO CASPA GRASA 300ML
FC-89804471,7501089804471,Pilexil Suplemento en,Armstrong,C/100,,Cápsulas,Cuidado personal,Dermatología,CAPILARES,1241.2,1346.26,"Leti AT4 5+1, Pilexil 3+1",https://cdn.shopify.com/s/files/1/0088/1937/6188/files/01_PS_CAPSULAS_ANTICAIDA_PILEXIL_2023.jpg,dermaexpress,PILEXIL CAPSULAS ANTICAIDA
FC-70152456,3282770152456,Agua micelar desmaquillante,Avene,100 ml,,,Cuidado personal,Dermatología,LIMPIADORES,168.25,238.99,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770152456_blanca.jpg,dermaexpress,A-AV EAU MICELAR DESMAQUILLANTE 100ML
FC-79003124,3282779003124,Agua termal calma y refuerza la piel sensible,Avene,150 ml,,,Cuidado personal,Dermatología,AGUAS TERMALES,309.06,439,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282779003124_1.jpg,dermaexpress,AGUA TERMAL AVENE 150ML
FC-79003131,3282779003131,Agua termal spray calmante para piel sensible,Avene,300 ml,,Spray,Cuidado personal,Dermatología,AGUAS TERMALES,379.46,539.01,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282779003131_1.jpg,dermaexpress,AGUA TERMAL AVENE 300ML
FC-79035576,3282779035576,Agua termal Spray calmante para piel sensible,Avene,50 ml,,Spray,Cuidado personal,Dermatología,AGUAS TERMALES,133.06,189,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/products/17-ETA-Spray-315861-50ml_35bf91ca-77da-4490-a890-6767cfc80a1f.jpg,dermaexpress,AGUA TERMAL 50ML
FC-70399530,3282770399530,Av-Xeracalm Ad Balsamo Relipidizante,Avene,200 ml,,,Cuidado personal,Dermatología,EMOLIENTES,496.32,704.99,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3337875916998_f859021a-bd6d-432c-ae54-a84fa0e07f4f.avif,dermaexpress,XERACALM AD CREMA RELIPIDIZANTE 200ML
FC-70399561,3282770399561,Av-Xeracalm Ad Crema Relipidizante,Avene,400 ml,,Crema,Cuidado personal,Dermatología,EMOLIENTES,618.81,879,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3337875916998.avif,dermaexpress,XERACALM AD CREMA RELIPIDIZANTE 400ML
FC-70399226,3282770399226,Avène Cleanance Comedomed Cuidado Intensivo Antiimperfecciones,Avene,30 ml,,,Cuidado personal,Dermatología,¡LANZAMIENTOS 2026!,668.09,949,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770399226-1.avif,dermaexpress,CLEANANCE COMEDOMED CUIDO INTENSIVO ANTIIMPERFECCIONES 30ML
FC-70399479,3282770399479,Avène Cleanance Comedomed Peeling Gel Limpiador Exfoliante,Avene,400 ml,,Gel,Cuidado personal,Dermatología,¡LANZAMIENTOS 2026!,647.55,919.81,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770399479-1.jpg,dermaexpress,CLENANCE COMEDOMED PEELING GEL LIMPIADOR EXFOLIANTE 400ML
FC-70400687,3282770400687,Avène DermAbsolu Crema de Día Reafirmante,Avene,50 ml,,Crema,Cuidado personal,Dermatología,CICATRIZANTES,984.9,1398.99,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770400687-1.avif,dermaexpress,DERMABSOLU CREMA DE DIA REAFIRMANTE 50ML
FC-70395990,3282770395990,Avène DermAbsolu Crema de Noche Reafirmante,Avene,40 ml,,Crema,Cuidado personal,Dermatología,¡LANZAMIENTOS 2026!,1020.8,1450,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770395990_1.avif,dermaexpress,DERMABSOLU CREMA DE NOCHE REAFIRMANTE 40ML
FC-70144291,3282770144291,Avène Dermalibour+ Crema Reparadora,Avene,50 ml,,Crema,Cuidado personal,Dermatología,CICATRIZANTES,266.81,379,,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282770144291.avif,dermaexpress,DERMALIBOUR+ CREMA REPARADORA 50ML
FC-79449939,3282779449939,Avène Kit Cleanance Aqua Gel 50 ml + Gel Limpiador 100 ml + Agua Termal,Avene,50 ml,,Gel,Cuidado personal,Dermatología,¡LANZAMIENTOS 2026!,604.74,859,10+1,https://cdn.shopify.com/s/files/1/0088/1937/6188/files/3282779449939_1.avif,dermaexpress,KIT-CLEANANCE AGUA GEL 50ML+CLEANANCE GEL 100ML+AGUA TERMAL 50ML
