activo,calculated_price,categoria,codigo_barras,concentracion,costo,costo_incluye_iva,created_at,denominacion_distintiva,denominacion_generica,descripcion,descuento_mxn,descuento_pct,disponible,fecha_actualizacion_precios,forma_farmaceutica,id,imagen_mobile_url,imagen_url,manual_price_override,marca,markup_percentage,nombre,precio,precio_del_ahorro,precio_marca,precio_similares,precio_unidad,presentacion,price_needs_review,price_updated_at,pricing_rule_id,principio_activo,requiere_receta,sku,stock,stock_minimo,stock_unidades,subcategoria,sucursal_id,tasa_iva,tipo,ubicacion_texto,unidades_por_caja,venta_unidad
True,111.0,Otro,,250 MG,82.09,,2026-08-10T19:50:21.991528+00:00,,,Cefagen,0,0.0,inmediato,,TABLETAS,14,,,False,Cefagen,0.35,Cefagen,106.72,,,,0.0,10 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,CEFALEXINA,False,FC-2EDC6E3B,1,5,0,,,,marca,,0,False
True,6.0,Botiquín,75030034067301,,6.8,,2026-08-10T19:51:08.809889+00:00,,,Quirmex,0,0.0,inmediato,,Venda,374,,,False,Quirmex,0.35,Quirmex,10.0,,,,0.0,5 CM,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-34067301,12,5,0,,,,marca,,0,False
True,43.0,Higiene,7702031976394,,63.53,,2026-08-10T19:50:41.010327+00:00,,,Listerine Anticari-Al,0,0.0,inmediato,,Enjuague bucal,320,,,False,Listerine,0.4,Enjuague Bucal Listerine Anticaries,89.0,,,,0.0,250 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-31976394,1,5,0,,,,marca,,0,False
True,191.0,Higiene,75004351444145,,277.0,,2026-08-10T19:51:08.809889+00:00,,,Old Spice,0,0.0,inmediato,,Desodorante,385,,,False,Old Spice,0.4,Old Spice,388.0,,,,0.0,,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-51444145,1,5,0,,,,marca,,0,False
True,52.0,Higiene,7500435231237,,73.76,,2026-08-10T19:50:41.010327+00:00,,,Hask Anti Comezon,0,0.0,inmediato,,Shampoo,257,,,False,Head & Shoulders,0.4,Shampoo Head & Shoulders Anti Comezon,104.0,,,,0.0,375 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35231237,1,5,0,,,,marca,,0,False
True,101.0,Otro,,250MG/5/50 ML,74.58,,2026-08-10T19:50:21.991528+00:00,,,Cefagen,0,0.0,inmediato,,SUSPENSION,11,,,False,Cefagen,0.35,Cefagen,96.96,,,,0.0,1 SUSPENSION,False,2026-08-11T00:05:37.88556+00:00,3,CEFALEXINA,False,FC-A455EE80,1,5,0,,,,marca,,0,False
True,90.0,Higiene,810120500201,,23.99,,2026-08-10T19:50:21.991528+00:00,,,Pert Plus Ac-Oliva,0,0.0,inmediato,,Shampoo,220,,,False,Pert,0.4,Shampoo Pert  Ac-Oliva,34.0,,,,0.0,400 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-20500201,1,5,0,,,,marca,,0,False
True,35.0,Otro,,300 MG,21.46,,2026-08-10T19:50:21.991528+00:00,,,Alopurinol,0,0.0,inmediato,,TABLETAS,4,,,False,,0.6,Alopurinol,34.34,,,,0.0,20 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,1,ALOPURINOL,False,FC-ACA2A2F6,2,5,0,,,,generico,,0,False
True,60.0,Otro,,500/30 MG,44.44,,2026-08-10T19:50:21.991528+00:00,,,Cefaroxil,0,0.0,inmediato,,TABLETAS,9,,,False,Cefaroxil,0.35,Cefaroxil,57.78,,,,0.0,15 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-B18E386A,1,5,0,,,,marca,,0,False
True,88.0,Cuidado personal,4005900942760,,105.35,,2026-08-10T19:50:41.010327+00:00,,,Gel facial hidratante hialurónico,0,0.0,inmediato,,Gel,291,,,False,Nivea,0.4,Gel Nivea facial hidratante hialurónico,148.0,,,,0.0,200 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-00942760,1,5,0,,,,marca,,0,False
True,62.0,Otro,,500 MG,45.78,,2026-08-10T19:50:21.991528+00:00,,,Amifarin,0,0.0,inmediato,,CAPSULAS,6,,,False,Amifarin,0.35,Amifarin,59.52,,,,0.0,20 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-D5AC44CA,2,5,0,,,,marca,,0,False
True,66.0,Otro,,125MG/5/50 ML,48.48,,2026-08-10T19:50:21.991528+00:00,,,Cefagen,0,0.0,inmediato,,SUSPENSION,12,,,False,Cefagen,0.35,Cefagen,63.03,,,,0.0,1 SUSPENSION,False,2026-08-11T00:05:37.88556+00:00,3,CEFALEXINA,False,FC-E374F23E,1,5,0,,,,marca,,0,False
True,37.0,Higiene,7702031887928,,63.53,,2026-08-10T19:50:41.010327+00:00,,,Listerine Care Zero Mta,0,0.0,inmediato,,Enjuague bucal,322,,,False,Listerine,0.4,Enjuague Buc Listerine Cuidado Total,89.0,,,,0.0,250 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-31887928,1,5,0,,,,marca,,0,False
True,136.0,Cuidado personal,7501054503095,,60.75,,2026-08-10T19:50:41.010327+00:00,,,Nivea Sda Tarro,0,0.0,inmediato,,Crema,323,,,False,Nivea,0.4,Crema Nivea Tarro,86.0,,,,0.0,100 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-54503095,1,5,0,,,,marca,,0,False
True,59.0,Higiene,650240030338,,70.92,,2026-08-10T19:50:41.010327+00:00,,,Lomecan V Aclar,0,0.0,inmediato,,Shampoo,227,,,False,Lomecan,0.4,Jabon Intimo Lomecan V Aclar,100.0,,,,0.0,200 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-40030338,1,5,0,,,,marca,,0,False
True,43.0,Higiene,75062927,,53.5,,2026-08-10T19:50:21.991528+00:00,,,Rexona Pom-Dry 48 H,0,0.0,inmediato,,Desodorante,183,,,False,Rexona,0.4,Desodorante Rexona Pom-Dry 48 H,75.0,,,,0.0,STICK 45 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-75062927,1,5,0,,,,marca,,0,False
True,92.0,Botiquín,7501048640829,,40.28,,2026-08-10T19:50:41.010327+00:00,,,Venda de yeso 20 cm x 2.75 m,0,0,inmediato,,Material de curación,281,,,False,Protec,0.5,Venda de yeso 20 cm x 2.75 m,61,,,,0,1 PZA,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-46640629,1,5,0,,,,marca,,0,False
True,62.0,Higiene,7506306217461,,64.12,,2026-08-10T19:50:21.991528+00:00,,,Rexona Effi Fresh,0,0.0,inmediato,,Desodorante,222,,,False,Rexona,0.4,Talco Desodorante Rexona Effi Fresh,90.0,,,,0.0,200 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06217461,1,5,0,,,,marca,,0,False
True,94.0,Higiene,7509546074504,,49.97,,2026-08-10T19:50:41.010327+00:00,,,Mennen Zero% Sve,0,0.0,inmediato,,Shampoo,303,,,False,Mennen,0.4,Shampoo Mennen Zero%,63,,,,0.0,400 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46074504,1,5,0,,,,marca,,0,False
True,94.0,Higiene,037836033735,,42.34,,2026-08-10T19:50:41.010327+00:00,,,Ricitos de Oro Oro Agua De Coco,0,0.0,inmediato,,Shampoo,304,,,False,Ricitos de Oro,0.4,Shampoo Ricitos de Oro Oro Agua De Coco,60.0,,,,0.0,250 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-36033735,1,5,0,,,,marca,,0,False
True,70.0,Higiene,7502276040436,,78.22,,2026-08-10T19:50:21.991528+00:00,,,Mexsana P/Pies,0,0.0,inmediato,,Desodorante,216,,,False,Mexsana,0.4,Desodorante Para Pies Mexsana,110.0,,,,0.0,SPRAY 150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-76040436,1,5,0,,,,marca,,0,False
True,73.0,Higiene,7896009498091,,70.91,,2026-08-10T19:50:41.010327+00:00,,,Sensodyne Complet + Acc Lim Efec,0,0.0,inmediato,,Material de curación,308,,,False,Sensodyne,0.5,Pasta Dent Sensodyne Proteccion Comp,107.0,,,,0.0,90 G,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-09498091,1,5,0,,,,marca,,0,False
True,49.0,Cuidado personal,650240030963,,62.25,,2026-08-10T19:50:41.010327+00:00,,,Teatrical Cel-Ma Nutrit,0,0.0,inmediato,,Crema,293,,,False,Teatrical,0.4,Crema Teatrical Cel-Ma Nutrit,88.0,,,,0.0,400 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-40030963,1,5,0,,,,marca,,0,False
True,38.0,Cuidado personal,810120501765,,45.15,,2026-08-10T19:50:41.010327+00:00,,,Grisi Aloe Vera P/Manos,0,0.0,inmediato,,Crema,317,,,False,Grisi,0.4,Crema Grisi Aloe Vera P/Manos,64.0,,,,0.0,80 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-20501765,1,5,0,,,,marca,,0,False
True,,Otro,75022088915491,,58.5,,2026-08-11T00:19:06.632557+00:00,,,Tarmin 2 Mg /12,0,0,inmediato,,TABLETAS,485,,,False,Tarmin,,Tarmin 2 Mg /12,77.0,,,,0,12 TABLETAS,False,,,,False,FC-88915491,50,5,0,,,,marca,,0,False
True,22.0,Cuidado personal,7702035469151,,34.41,,2026-08-10T19:50:41.010327+00:00,,,Lubriderm Uv Fps15,0,0.0,inmediato,,Crema,295,,,False,Lubriderm,0.4,Crema Lubriderm Uv Fps15,49.0,,,,0.0,120 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35469151,1,5,0,,,,marca,,0,False
True,110.0,Cuidado personal,7509552910971,,43.58,,2026-08-10T19:50:21.991528+00:00,,,Fructis Pei B-Dano Quim,0,0.0,inmediato,,Crema,224,,,False,Fructis,0.4,Crema Para Peinar Fructis Borrador de Daño,62.0,,,,0.0,300 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-52910971,1,5,0,,,,marca,,0,False
True,25.0,Higiene,650240025839,,63.05,,2026-08-10T19:50:21.991528+00:00,,,Lomecan V,0,0.0,inmediato,,Shampoo,226,,,False,Lomecan,0.4,Jabon Intimo Lomecan V,89.0,,,,0.0,200 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-40025839,1,5,0,,,,marca,,0,False
True,89.0,Cuidado personal,7509552816297,,43.58,,2026-08-10T19:50:21.991528+00:00,,,Fructis Pei Oil-R L-Coco,0,0.0,inmediato,,Crema,225,,,False,Fructis,0.4,Crema Para Peinar Fructis Oil-Repail L-Coco,62.0,,,,0.0,300 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-52816297,1,5,0,,,,marca,,0,False
True,83.0,Otro,,400 MG,51.43,,2026-08-10T19:50:21.991528+00:00,,,Beneventol,0,0.0,inmediato,,CAPSULAS,69,,,False,,0.6,Beneventol,82.29,,,,0.0,6 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,1,BENEVENTOL,False,FC-369D1689,1,5,0,,,,generico,,0,False
True,70.0,Cuidado personal,7501007528939,,31.59,,2026-08-10T19:50:41.010327+00:00,,,Lubriderm Thint Psec120 Ml,0,0.0,inmediato,,Crema,301,,,False,Lubriderm,0.4,Crema Lubriderm Repa Intens,45.0,,,,0.0,120 mL,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-07528939,1,5,0,,,,marca,,0,False
True,42.0,Higiene,037836032776,,74.31,,2026-08-10T19:50:41.010327+00:00,,,Ricitos de Oro Oro Biopure,0,0.0,inmediato,,Shampoo,296,,,False,Ricitos de Oro,0.4,Shampoo Ricitos de Oro Oro Biopure,105.0,,,,0.0,250 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-36032776,1,5,0,,,,marca,,0,False
True,43.0,Cuidado personal,42417644,,48.58,,2026-08-10T19:50:41.010327+00:00,,,Nivea Cuidado Int P/Mano,0,0.0,inmediato,,Crema,310,,,False,Nivea,0.4,Crema Nivea Cuidado Int P/Mano,69.0,,,,0.0,75 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-42417644,1,5,0,,,,marca,,0,False
True,38.0,Otro,,500 MG,23.57,,2026-08-10T19:50:21.991528+00:00,,,Gimalxina,0,0.0,inmediato,,CAPSULAS,72,,,False,,0.6,Gimalxina,37.72,,,,0.0,12 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,1,GIMALXINA,False,FC-428A228F,2,5,0,,,,generico,,0,False
True,19.0,Otro,,125MG/5/60 ML,13.93,,2026-08-10T19:50:21.991528+00:00,,,Mexapin,0,0.0,inmediato,,SUSPENSION,38,,,False,Mexapin,0.35,Mexapin,18.11,,,,0.0,1 SUSPENSION,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-50587FA6,1,5,0,,,,marca,,0,False
True,54.0,Higiene,7509546655727,,12.97,,2026-08-10T19:50:41.010327+00:00,,,Mennen Baby Magic Lavan,0,0.0,inmediato,,Jabón,328,,,False,Mennen,0.4,Jabon Mennen Baby Magic Lavan Hipoalerg,19.0,,,,0.0,90 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46655727,1,5,0,,,,marca,,0,False
True,26.0,Otro,,300 MG,19.07,,2026-08-10T19:50:21.991528+00:00,,,Acetilsalicilico Ef,0,0.0,inmediato,,TABLETAS,45,,,False,Acido,0.35,Acetilsalicilico Ef,24.8,,,,0.0,20 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-95779436,5,5,0,,,,marca,,0,False
True,30.0,Otro,,500 MG,18.37,,2026-08-10T19:50:21.991528+00:00,,,Amoxicilina,0,0.0,inmediato,,CAPSULAS,44,,,False,,0.6,Amoxicilina,29.4,,,,0.0,12 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,1,AMOXICILINA,False,FC-A0D320D1,5,5,0,,,,generico,,0,False
True,198.0,Otro,,400 MG,146.11,,2026-08-10T19:50:21.991528+00:00,,,Lesaclor,0,0.0,inmediato,,TABLETAS,70,,,False,Lesaclor,0.35,Lesaclor,189.95,,,,0.0,35 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-B69FCBF4,1,5,0,,,,marca,,0,False
True,37.0,Otro,,250MG/5/90 ML,27.06,,2026-08-10T19:50:21.991528+00:00,,,Pentiver,0,0.0,inmediato,,SUSPENSION,39,,,False,Pentiver,0.35,Pentiver,35.18,,,,0.0,1 SUSPENSION,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-B72A6420,1,5,0,,,,marca,,0,False
True,110.0,Otro,,200MG/5/15 ML,68.5,,2026-08-10T19:50:21.991528+00:00,,,Azitromicina,0,0.0,inmediato,,SUSPENSION,40,,,False,,0.6,Azitromicina,109.6,,,,0.0,1 SUSPENSION,False,2026-08-11T00:05:37.88556+00:00,1,AZITROMICINA,False,FC-D9391288,1,5,0,,,,generico,,0,False
True,49.0,Otro,,250/62.5MG/5/60 ML,35.62,,2026-08-10T19:50:21.991528+00:00,,,Clamoxin,0,0.0,inmediato,,SUSPENSION,61,,,False,Clamoxin,0.35,Clamoxin,46.31,,,,0.0,1 SUSPENSION,False,2026-08-11T00:05:37.88556+00:00,3,AMOXICILINA/AC. CLAVULANICO,False,FC-F48FF7EF,1,5,0,,,,marca,,0,False
True,43.0,Cuidado personal,7506192511261,,41.84,,2026-08-10T19:50:41.010327+00:00,,,Nutribela Bio Colageno,0,0.0,inmediato,,Crema,229,,,False,Nutribela,0.45,Nutribela Bio Colageno,59.0,,,,0.0,300 G,False,2026-08-11T00:05:37.88556+00:00,6,,False,FC-92511261,1,5,0,,,,marca,,0,False
True,24.0,Cuidado personal,7501082790504,,27.75,,2026-08-10T19:50:21.991528+00:00,,,Nuvel Bifasico Oil,0,0.0,inmediato,,Desmaquillante,200,,,False,Nuvel,0.4,Nuvel Desmaq Bifasico Oil,39.0,,,,0.0,125 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-82790504,1,5,0,,,,marca,,0,False
True,62.0,Cuidado personal,7702031244486,,31.59,,2026-08-10T19:50:41.010327+00:00,,,Lubriderm P/Normal,0,0.0,inmediato,,Crema,302,,,False,Lubriderm,0.4,Crema Lubriderm P/Normal,45.0,,,,0.0,120 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-31244486,1,5,0,,,,marca,,0,False
True,71.0,Higiene,7506306249226,,40.66,,2026-08-10T19:50:41.010327+00:00,,,Savile Bio-Sab Creci Res,0,0.0,inmediato,,Shampoo,247,,,False,Savile,0.4,Shampoo Savile Bio-Sab Creci Res,57.0,,,,0.0,700 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06249226,1,5,0,,,,marca,,0,False
True,100.0,Higiene,7506195129166,,53.19,,2026-08-10T19:50:41.010327+00:00,,,Oral-B 3Dw Advant Med2X1,0,0.0,inmediato,,Cepillo dental,309,,,False,Oral-B,0.4,Cepillo Dent Oral-B Limpieza Intens 2,75.0,,,,0.0,2 PZ,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-95129166,1,5,0,,,,marca,,0,False
True,45.0,Cuidado personal,037836041402,,39.9,,2026-08-10T19:50:41.010327+00:00,,,Hinds Hidr-Extr Almendras,0,0.0,inmediato,,Crema,300,,,False,Hinds,0.4,Crema Hinds Hidr-Extr Almendras,60,,,,0.0,500 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-36041402,1,5,0,,,,marca,,0,False
True,44.0,Higiene,75022149824911,,48.6,,2026-08-10T19:51:08.809889+00:00,,,Prudence Iva Dki Mexico S Cond Iva Mexico,0,0.0,inmediato,,Condón,412,,,False,Prudence,0.4,Prudence Iva Dki Mexico S Cond Iva Mexico,69.0,,,,0.0,C/3,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-49824911,1,5,0,,,,marca,,0,False
True,104.0,Cuidado personal,7500435169035,,57.9,,2026-08-10T19:50:41.010327+00:00,,,Herbal Essences Rizo,0,0.0,inmediato,,Mousse capilar,255,,,False,Herbal Essences,0.4,Mousse Herbal Essences Rizo,82.0,,,,0.0,210 mL,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35169035,1,5,0,,,,marca,,0,False
True,48.0,Higiene,619585800198,,26.2,,2026-08-10T19:50:41.010327+00:00,,,Huggies Super,0,0.0,inmediato,,Toallas húmedas,324,,,False,Bebin Super,0.3,Toallitas Bebin Super,35.0,,,,0.0,C/80,False,2026-08-11T00:05:37.88556+00:00,8,,False,FC-85800198,1,5,0,,,,marca,,0,False
True,27.0,Botiquín,75018689100101,,35.3,,2026-08-10T19:51:08.809889+00:00,,,Algodón 200 g,0,0.0,inmediato,,Algodón,373,,,False,Dibak,0.5,Algodón 200 g,53.0,,,,0.0,200 G,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-89100101,2,5,0,,,,marca,,0,False
True,35.0,Cuidado personal,7501438312374,,32.34,,2026-08-10T19:50:41.010327+00:00,,,Moco de Gorila Gel Citr,0,0.0,inmediato,,Cera capilar,259,,,False,Moco de Gorila,0.4,Cera gel Moco de Gorila Citrus,46.0,,,,0.0,100 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-38312374,1,5,0,,,,marca,,0,False
True,84.0,Cuidado personal,810120501673,,42.25,,2026-08-10T19:50:41.010327+00:00,,,Hinds Liq Agave Azul,0,0.0,inmediato,,Crema,286,,,False,Hinds,0.4,Crema Hinds Liq Agave Azul,60.0,,,,0.0,400 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-20501673,1,5,0,,,,marca,,0,False
True,29.0,Higiene,7501007502441,,15.51,,2026-08-10T19:50:41.010327+00:00,,,Johnson S Baby Antes/Dor,0,0.0,inmediato,,Jabón,297,,,False,Johnson,0.4,Jabon Johnsons Baby Antes/Dorm,22.0,,,,0.0,75 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-07502441,1,5,0,,,,marca,,0,False
True,30.0,Higiene,7509546072050,,26.3,,2026-08-10T19:50:41.010327+00:00,,,Mennen Miel-Mza Sve,0,0.0,inmediato,,Shampoo,315,,,False,Mennen,0.4,Shampoo Mennen Miel-Mza,37.0,,,,0.0,200 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-46072050,1,5,0,,,,marca,,0,False
True,26.0,Higiene,7500435231244,,36.73,,2026-08-10T19:50:41.010327+00:00,,,Head & Shoulders Anti Comezon,0,0.0,inmediato,,Shampoo,260,,,False,Head & Shoulders,0.4,Shampoo Head & Shoulders Anti Comezon,45,,,,0.0,180 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-35231244,1,5,0,,,,marca,,0,False
True,21.0,Higiene,7502221012303,,18.86,,2026-08-10T19:50:21.991528+00:00,,,Claris Desmaq Aloe,0,0.0,inmediato,,Toallas húmedas,203,,,False,Claris,0.4,Claris Toallas Desmaq Aloe,25,,,,0.0,C/40,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-21012303,2,5,0,,,,marca,,0,False
True,31.0,Botiquín,7501048691005,,26.48,,2026-08-10T19:50:41.010327+00:00,,,Tensolastic Plus venda elástica 10 cm x 5 m,0,0.0,inmediato,,Material de curación,319,,,False,Protec,0.5,Venda elástica Protec 10 cm x 5 m,40.0,,,,0.0,10 CM x 5 M,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-48691005,1,5,0,,,,marca,,0,False
True,32.0,Botiquín,7501048690800,,14.42,,2026-08-10T19:50:41.010327+00:00,,,Tensolastic Plus venda elástica 5 cm x 5 m,0,0.0,inmediato,,Material de curación,334,,,False,Protec,0.5,Venda Elástica Protec 5 cm x 5 m,22.0,,,,0.0,5 CM x 5 M,False,2026-08-11T00:05:37.88556+00:00,4,,False,FC-48690800,1,5,0,,,,marca,,0,False
True,13.0,Cuidado personal,7501199428024,,28.305,,2026-08-10T19:50:41.010327+00:00,,,Moco de Gorila Punk,0,0.0,inmediato,,Gel,264,,,False,Moco de Gorila,0.4,Gel Moco de Gorila Punk,36,,,,0.0,80 G,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-99428024,2,5,0,,,,marca,,0,False
True,,Producto,,,8.0,,2026-08-11T00:19:23.977326+00:00,,,Mercurio Aceite Almendras 790523,0,0,inmediato,,,520,,,False,Mercurio,,Mercurio Aceite Almendras 790523,12.8,,,,0,C/25,False,,,,False,FC-D4AC123B,5,5,0,,,,marca,,0,False
True,75.0,Otro,,875/125 MG,55.03,,2026-08-10T19:50:21.991528+00:00,,,12H,0,0.0,inmediato,,TABLETAS,60,,,False,Clamoxin,0.35,12H,71.54,,,,0.0,10 TABLETAS,False,2026-08-11T00:05:37.88556+00:00,3,AMOXICILINA/AC. CLAVULANICO,False,FC-F22C72BE,5,5,0,,,,marca,,0,False
True,207.0,Higiene,7506306248052,,55.89,,2026-08-10T19:50:21.991528+00:00,,,Dove Aero Tono Uniforme 3Pack,0,0.0,inmediato,,Desodorante,206,,,False,Dove,0.4,Dove Aero Tono Uniforme Calendula y VitaminaE,69,,,,0.0,150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06248052,3,5,0,,,,marca,,0,False
True,34.0,Cuidado personal,759684900280,,16.87,,2026-08-10T19:50:21.991528+00:00,,,Jaloma Spray,0,0.0,inmediato,,Agua de rosas,212,,,False,Jaloma,0.4,Jaloma Agua de Rosas,24.0,,,,0.0,130 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-84900280,1,5,0,,,,marca,,0,False
True,14.0,Higiene,7501086494262,,31.02,,2026-08-10T19:50:41.010327+00:00,,,Oral-B Indicat35Sve,0,0.0,inmediato,,Cepillo dental,274,,,False,Oral-B,0.4,Cepillo Oral-B Indicat,37,,,,0.0,1 pz,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-86494262,2,5,0,,,,marca,,0,False
True,,Higiene,75064601015141,,83.5,,2026-08-11T00:19:06.632557+00:00,,,Lubricante original,0,0,inmediato,,Lubricante,483,,,False,Softlub,,Lubricante original,134.0,,,,0,56.7 G,False,,,,False,FC-01015141,1,5,0,,,,marca,,0,False
True,65.0,Otro,,600/42.9MG/50 ML,47.99,,2026-08-10T19:50:21.991528+00:00,,,S,0,0.0,inmediato,,SUSPENSION,64,,,False,Clamoxin,0.35,S,62.39,,,,0.0,1 SUSPENSION,False,2026-08-11T00:05:37.88556+00:00,3,AMOXICILINA/AC. CLAVULANICO,False,FC-0E0A9E42,1,5,0,,,,marca,,0,False
True,62.0,Higiene,7502214985805,,48.6,,2026-08-10T19:51:08.809889+00:00,,,Prudence Chicle C/E Idkt Cond Chicle,0,0.0,inmediato,,Condón,413,,,False,Prudence,0.4,Prudence Chicle C/E Idkt Cond Chicle,69.0,,,,0.0,,False,2026-08-11T00:05:37.88556+00:00,11,,False,FC-14985805,1,5,0,,,,marca,,0,False
True,320.0,Botiquín,75060223272151,,217.2,,2026-08-10T19:51:08.809889+00:00,,,Jeringa insulina 0.3 ml,0,0.0,inmediato,,Jeringa,371,,,True,Jayor,0.5,Jeringa insulina 0.3 ml,326.0,,,,0.0,C/100,False,2026-08-11T00:02:47.082937+00:00,4,,False,FC-23272151,12,5,0,,,,marca,,0,False
True,66.0,Producto,75022149824391,,41.31,,2026-08-10T19:51:08.809889+00:00,,,Prudence 'Ull Retardante C/3,0,0.0,inmediato,,,409,,,False,Prudence,0.35,Prudence 'Ull Retardante C/3,56.0,,,,0.0,C/3,True,2026-08-11T00:02:47.082937+00:00,12,,False,FC-49824391,1,5,0,,,,marca,,0,False
True,58.0,Higiene,75022149853867,,45.4,,2026-08-10T19:51:08.809889+00:00,,,Softlub Extra Cond Extra,0,0.0,inmediato,,Condón,411,,,False,Softlub,0.4,Softlub Extra Cond Extra,64.0,,,,0.0,C/3,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-49853867,1,5,0,,,,marca,,0,False
True,142.0,Otro,,400 MG,88.17,,2026-08-10T19:50:21.991528+00:00,,,Beneventol,0,0.0,inmediato,,CAPSULAS,62,,,False,,0.6,Beneventol,141.08,,,,0.0,3 CAPSULAS,False,2026-08-11T00:05:37.88556+00:00,1,BENEVENTOL,False,FC-4BD80686,1,5,0,,,,generico,,0,False
True,63.0,Higiene,7506306249240,,40.66,,2026-08-10T19:50:41.010327+00:00,,,Savile Ker-Sab Fza Repar,0,0.0,inmediato,,Shampoo,246,,,False,Savile,0.4,Shampoo Savile Ker-Sab Fza Repar,57.0,,,,0.0,700 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06249240,1,5,0,,,,marca,,0,False
True,60.0,Otro,,300MG/120 ML,44.04,,2026-08-10T19:50:21.991528+00:00,,,Cloxan,0,0.0,inmediato,,SOLUCION,82,,,False,Cloxan,0.35,Cloxan,57.26,,,,0.0,1 SOLUCION,False,2026-08-11T00:05:37.88556+00:00,3,,False,FC-4F737E93,1,5,0,,,,marca,,0,False
True,182.0,Higiene,7506306248045,,49.1,,2026-08-10T19:50:21.991528+00:00,,,Dove Spy Invisible Dry C3,0,0.0,inmediato,,Desodorante,207,,,False,Dove,0.4,Dove Men Care 72 h,60,,,,0.0,150 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-06248045,3,5,0,,,,marca,,0,False
True,71.0,Cuidado personal,7502224511636,,44.76,,2026-08-10T19:50:41.010327+00:00,,,Silica Shine Sily 3/1 Naran,0,0.0,inmediato,,Tratamiento capilar,269,,,False,Shine Sily,0.4,Silica Shine Sily 3/1 Naran,63.0,,,,0.0,105 ML,False,2026-08-11T00:05:37.88556+00:00,5,,False,FC-24511636,1,5,0,,,,marca,,0,False
